Date,Close
1/28/14,86.44
1/29/14,85.65
1/30/14,85.23
1/31/14,84.63
2/3/14,84.56
2/4/14,84.09
2/5/14,85.16
2/6/14,86.84
2/7/14,87.56
2/10/14,87.54
2/11/14,89.61
2/12/14,87.93
2/13/14,88.47
2/14/14,89.18
2/18/14,89.68
2/19/14,88.2
2/20/14,88.88
2/21/14,88.91
2/24/14,89.34
2/25/14,86.63
2/26/14,85.92
2/27/14,86.02
2/28/14,86.14
3/3/14,86
3/4/14,89.38
3/5/14,89.87
3/6/14,91.53
3/7/14,91.13
3/10/14,90.68
3/11/14,90.3
3/12/14,90.94
3/13/14,89.83
3/14/14,89.48
3/17/14,90.63
3/18/14,91.72
3/19/14,90.99
3/20/14,92.48
3/21/14,92.39
3/24/14,91.11
3/25/14,91.98
3/26/14,92.28
3/27/14,91.97
3/28/14,91.83
3/31/14,93.36
4/1/14,93.57
4/2/14,93.21
4/3/14,92.17
4/4/14,90.82
4/7/14,89.97
4/8/14,89.56
4/9/14,92.4
4/10/14,89.89
4/11/14,87.33
4/14/14,86.57
4/15/14,85.14
4/16/14,82.23
4/17/14,81.65
4/21/14,81.65
4/22/14,81.68
4/23/14,82
4/24/14,84.17
4/25/14,81.68
4/28/14,82.34
4/29/14,82.12
4/30/14,81.39
5/1/14,81.35
5/2/14,80.88
5/5/14,80.25
5/6/14,79.9
5/7/14,80.46
5/8/14,80.9
5/9/14,80.32
5/12/14,82.16
5/13/14,81.23
5/14/14,80.99
5/15/14,80.68
5/16/14,81.07
5/19/14,81.2
5/20/14,81.06
5/21/14,82.99
5/22/14,83.32
5/23/14,83.52
5/27/14,85.23
5/28/14,84.86
5/29/14,85.22
5/30/14,85.88
6/2/14,85.89
6/3/14,86.09
6/4/14,86.64
6/5/14,87.66
6/6/14,89.07
6/9/14,89.11
6/10/14,89.08
6/11/14,89.89
6/12/14,89.33
6/13/14,89.38
6/16/14,90.6
6/17/14,91.26
6/18/14,93.28
6/19/14,93.48
6/20/14,94.8
6/23/14,92.94
6/24/14,92.23
6/25/14,92.84
6/26/14,92.21
6/27/14,92.35
6/30/14,93.27
7/1/14,94.67
7/2/14,93.94
7/3/14,95.69
7/7/14,96.12
7/8/14,94.64
7/9/14,93.5
7/10/14,92.88
7/11/14,91.42
7/14/14,90.76
7/15/14,90.63
7/16/14,88.39
7/17/14,86.21
7/18/14,85.84
7/21/14,87.46
7/22/14,87.18
7/23/14,87.02
7/24/14,86.71
7/25/14,84.97
7/28/14,84.48
7/29/14,83.28
7/30/14,95.14
7/31/14,94.16
8/1/14,92.3
8/4/14,91.07
8/5/14,90.83
8/6/14,92.12
8/7/14,91.71
8/8/14,91.41
8/11/14,92.6
8/12/14,91.37
8/13/14,91.29
8/14/14,91.09
8/15/14,91.8
8/18/14,92.86
8/19/14,93.1
8/20/14,92.46
8/21/14,94.1
8/22/14,93.49
8/25/14,94.92
8/26/14,95.53
8/27/14,95.7
8/28/14,95.94
8/29/14,96.12
9/2/14,100.28
9/3/14,98.03
9/4/14,98.03
9/5/14,97.71
9/8/14,97.37
9/9/14,97.21
9/10/14,97.5
9/11/14,98.52
9/12/14,98.92
9/15/14,99.85
9/16/14,101.23
9/17/14,100.44
9/18/14,102.13
9/19/14,100.83
9/22/14,99.05
9/23/14,98.6
9/24/14,100.2
9/25/14,99.18
9/26/14,100.06
9/29/14,99.7
9/30/14,98.82
10/1/14,96.85
10/2/14,96.93
10/3/14,97.45
10/6/14,97.94
10/7/14,94.86
10/8/14,96.33
10/9/14,94.33
10/10/14,90.06
10/13/14,90.41
10/14/14,92.71
10/15/14,91.82
10/16/14,90.74
10/17/14,92.51
10/20/14,92.51
10/21/14,93.56
10/22/14,92.16
10/23/14,93.97
10/24/14,95.06
10/27/14,95.79
10/28/14,98.01
10/29/14,96.52
10/30/14,97.48
10/31/14,99.68
11/3/14,99.55
11/4/14,98.96
11/5/14,100.09
11/6/14,101.82
11/7/14,99.77
11/10/14,101.96
11/11/14,102.3
11/12/14,101.83
11/13/14,101.92
11/14/14,102.1
11/17/14,102.45
11/18/14,103.86
11/19/14,105.54
11/20/14,105.91
11/21/14,105.68
11/24/14,103.54
11/25/14,103.19
11/26/14,103.79
11/28/14,105.68
12/1/14,105.39
12/2/14,105.76
12/3/14,107.77
12/4/14,107.35
12/5/14,109.27
12/8/14,107.92
12/9/14,107.92
12/10/14,107.01
12/11/14,107.02
12/12/14,106.02
12/15/14,103.35
12/16/14,104.81
12/17/14,105.69
12/18/14,108.11
12/19/14,106.84
12/22/14,109.52
12/23/14,109.13
12/24/14,109.64
12/26/14,109.3
12/29/14,109.38
12/30/14,108.2
12/31/14,107.83
1/2/15,107.4
1/5/15,103.79
1/6/15,100.72
1/7/15,101.29
1/8/15,103.41
1/9/15,102.09
1/12/15,103.45
1/13/15,103.45
1/14/15,103.11
1/15/15,101.96
1/16/15,103.04
1/20/15,103.81
1/21/15,106.59
1/22/15,107.6
1/23/15,105.31
1/26/15,107.32
1/27/15,106.33
1/28/15,104.64
1/29/15,106.14
1/30/15,103.94
2/2/15,103.05
2/3/15,103.89
2/4/15,101.84
2/5/15,103.1
