Date,Close
9/9/2013,32.14
9/10/2013,33.27
9/11/2013,32.7
9/12/2013,32.99
9/13/2013,33.11
9/16/2013,33.32
9/17/2013,33.25
9/18/2013,33.24
9/19/2013,35.58
9/20/2013,36.68
9/23/2013,36.22
9/24/2013,36.47
9/25/2013,37.05
9/26/2013,37.73
9/27/2013,38.18
9/30/2013,38.67
10/1/2013,38.6
10/2/2013,36.19
10/3/2013,34.66
10/4/2013,36.2
10/7/2013,36.61
10/8/2013,34.95
10/9/2013,33.76
10/10/2013,34.59
10/11/2013,35.74
10/14/2013,35.94
10/15/2013,36.79
10/16/2013,36.71
10/17/2013,36.56
10/18/2013,36.68
10/21/2013,34.52
10/22/2013,34.31
10/23/2013,32.9
10/24/2013,34.63
10/25/2013,33.93
10/28/2013,32.57
10/29/2013,32.89
10/30/2013,31.84
10/31/2013,31.99
11/1/2013,32.43
11/4/2013,35.04
11/5/2013,35.36
11/6/2013,30.23
11/7/2013,27.95
11/8/2013,27.59
11/11/2013,28.94
11/12/2013,27.56
11/13/2013,27.74
11/14/2013,27.52
11/15/2013,27.09
11/18/2013,24.32
11/19/2013,25.22
11/20/2013,24.22
11/21/2013,24.42
11/22/2013,24.28
11/25/2013,24.17
11/26/2013,24.1
11/27/2013,25.39
11/29/2013,25.46
12/2/2013,24.83
12/3/2013,28.94
12/4/2013,27.79
12/5/2013,28.1
12/6/2013,27.47
12/9/2013,28.32
12/10/2013,28.44
12/11/2013,27.93
12/12/2013,29.49
12/13/2013,29.53
12/16/2013,29.59
12/17/2013,30.49
12/18/2013,29.6
12/19/2013,28.14
12/20/2013,28.65
12/23/2013,28.71
12/24/2013,30.28
12/26/2013,31.1
12/27/2013,30.22
12/30/2013,30.49
12/31/2013,30.09
1/2/2014,30.02
1/3/2014,29.91
1/6/2014,29.4
1/7/2014,29.87
1/8/2014,30.26
1/9/2014,29.51
1/10/2014,29.14
1/13/2014,27.87
1/14/2014,32.25
1/15/2014,32.83
1/16/2014,34.19
1/17/2014,34
1/21/2014,35.34
1/22/2014,35.71
1/23/2014,36.3
1/24/2014,34.92
1/27/2014,33.92
1/28/2014,35.68
1/29/2014,35.05
1/30/2014,36.57
1/31/2014,36.28
2/3/2014,35.42
2/4/2014,35.75
2/5/2014,34.88
2/6/2014,35.68
2/7/2014,37.31
2/10/2014,39.31
2/11/2014,39.32
2/12/2014,39.06
2/13/2014,39.93
2/14/2014,39.65
2/18/2014,40.74
2/19/2014,38.73
2/20/2014,41.99
2/21/2014,41.92
2/24/2014,43.53
2/25/2014,49.6
2/26/2014,50.6
2/27/2014,50.51
2/28/2014,48.96
3/3/2014,50.11
3/4/2014,50.97
3/5/2014,50.53
3/6/2014,50.59
3/7/2014,49.24
3/10/2014,47.77
3/11/2014,46.88
3/12/2014,48.3
3/13/2014,47.56
3/14/2014,46.19
3/17/2014,46.8
3/18/2014,48.01
3/19/2014,47.17
3/20/2014,46.98
3/21/2014,45.78
3/24/2014,44.03
3/25/2014,44.09
3/26/2014,42.59
3/27/2014,41.46
3/28/2014,42.47
3/31/2014,41.69
4/1/2014,43.39
4/2/2014,46.06
4/3/2014,45.08
4/4/2014,42.45
4/7/2014,41.5
4/8/2014,43.09
4/9/2014,43.39
4/10/2014,40.84
4/11/2014,40.76
4/14/2014,39.62
4/15/2014,38.78
4/16/2014,39.82
4/17/2014,39.62
4/21/2014,40.88
4/22/2014,43.73
4/23/2014,41.6
4/24/2014,41.57
4/25/2014,39.97
4/28/2014,39.7
4/29/2014,41.38
4/30/2014,41.58
5/1/2014,41.55
5/2/2014,42.18
5/5/2014,43.32
5/6/2014,41.46
5/7/2014,40.27
5/8/2014,35.72
5/9/2014,36.45
5/12/2014,36.93
5/13/2014,38.03
5/14/2014,38.12
5/15/2014,37.72
5/16/2014,38.31
5/19/2014,39.22
5/20/2014,39.06
5/21/2014,39.89
5/22/2014,40.98
5/23/2014,41.46
5/27/2014,42.31
5/28/2014,42.05
5/29/2014,42.05
5/30/2014,41.55
6/2/2014,40.94
6/3/2014,40.99
6/4/2014,40.8
6/5/2014,41.38
6/6/2014,41.63
6/9/2014,41.06
6/10/2014,40.46
6/11/2014,40.89
6/12/2014,40.7
6/13/2014,41.28
6/16/2014,44.92
6/17/2014,46.33
6/18/2014,45.42
6/19/2014,45.56
6/20/2014,45.92
6/23/2014,47.44
6/24/2014,46.5
6/25/2014,47.38
6/26/2014,47.12
6/27/2014,47.81
6/30/2014,48.01
7/1/2014,47.94
7/2/2014,45.89
7/3/2014,45.85
7/7/2014,44.53
7/8/2014,43.81
7/9/2014,44.61
7/10/2014,43.89
7/11/2014,43.63
7/14/2014,45.34
7/15/2014,43.92
7/16/2014,43.43
7/17/2014,43.08
7/18/2014,44
7/21/2014,44.11
7/22/2014,43.92
7/23/2014,44.5
7/24/2014,44.71
7/25/2014,44.71
7/28/2014,44.96
7/29/2014,45
